ratings	document	label
4	최그든어 자주 이용하는 앱이다 거의 모든 분야의 대한 정보들을 시간마다 제공한다 자신이 원하는 것을 골라서 볼 수 있어서 좋다	1
4	이 앱은 정말 재밌다 택배에 대한 기다리는 재미를 더욱 살려 준다 택배가 간선하차 할 때마다 알림을 해주어서 택배가 오는 과정을 기다리는 재미를 준다	1
4	카카오톡은 일단 사용자가 많다보니 한국인이라면 반강제로 써야하는 어플입니다 하지만 계속되는 업데이트로 실용적인 측면과 실용성이 훌륭하다고 생각합니다	1
4	은행어플 사용을 위해 필수로 설치해야 하는 어플이기에 사용하지만 필요에 의해서 사용하지 않습니다 얼마만큼의 보안을 지켜주는 지는 알 수 없습니다	1
2	자주 사용하지는 않지만 설치해두면 유용할 때가 종종 있다 얼마 전  플래쉬 앱이 개인정보를 빼내간다는 논란이 있은 이후 사용하기 좀 꺼려지긴 했으나 삭제하지는 않고 있다	0
5	적금통장이라 쓰긴 씀 그냥 나 편하려고 쓰는거지 특별한 이유는 없음 당연하지 않나이유가 없다	1
4	웹툰을 브라우저에 들어가지 않아도 요일별로 나누어져 있어 그 날 업데이트 된 웹툰을 바로 즐길 수 있어 편리하다	1
2	그럭저럭 사용하고 있음  없는것보다 나을것 같아 사용하고 있는  애착가지않는 앱중에 하나	0
2	꽤 오랫동안 사용하였으나 정보가 일치하지 않아 사용 도중 삭제하였습니다 요금제를 올바르게 선택해도 정확하지 않았던걸로 알고 있습니다	0
2	여러 택배사에서 오는 택배들을 한번에 몰아서 볼 수 있어서 편리하다 택배를 자주 많이 시키던 때에 깔아서 사용했었는데 이 앱을 깔고도 그냥 사이트에 들어가서 확인하는 경우가 많았다 	0
4	노래를 찾고 들으며 테마를 설정할 수 있는 점이 좋으나 스트리밍 서비스나 다운로드 서비스에서 다소 비싼 면이 있으며 데이터 소모가 많음	1
2	이거 그냥 깔려있던데 생각보다 괜찮으나 생각보다 개빡침 왜 팝업으로 알려주고 ㅈㄹ이야 짜증나	0
4	누군가가 사기전화를 막아준다고 해서 다운받아놓은 어플이다 스팸을 잡아준다고 해서 안지우고 있는데 효능이 있는지는 모르겠다	1
2	그렇게 간편한 어플은 아닌 것 같습니다 무겁고 복잡합니다 웹에서 예매하는것과의 차이를 잘모르기에 구지 설치의 필요성을 느끼지 못합니다	0
4	국내 지인들과 사용한 적은 없다 외국 회사와 비즈니스 관계로 커뮤니케이션이 필요할 때 스카이프를 사용한 적이 있다	1
4	흔히들 페톡이라 하는데 앱 뷰어가 최상위에 올라와 바로 채팅이 가능하게 만든점이 대단하다 디자인을 잘했다고 생각한다	1
4	기본적으로 핸드폰에 깔려있는 어플이다 최신 유행 곡이 무엇인지 파악하는데 좋다 근데 잘 안쓴다 쓰는게 어렵진 않아서 많이들 쓸거 같다	1
4	현재 상영중인 영화의 예매 순위를 확인할 수 있고 예매 시스템도 잘 구축되어 유용하게 잘 사용하고 있다 	1
4	그냥 킬링타임용으로 좋은것같다 페이스북처럼 친규들과의 소통이 안된다는 점은 아쉽지만 유용한 정보가 많아 사용하기 좋다	1
4	주변의 친구들이 카카오톡을 많이 사용하고 있어서 메시저 대신 사용할 수 있어 편하고 외국에서는 사용이 가능하고 보이스톡을 사용할 수 있어서 좋습니다하지만 보이스톡 품질이 많이 떨어집니다	1
4	페이스북과 비슷하지만 우리나라 특성에 맞게 소모임 형식으로 그룹을 지어서 소통 할 수 있어서 편리하다	1
4	페이스북은 사용하긴하지만 글이나 댓글을 남기는경우는 거의 없다나중에 구글에 아이디를치면 내가썼던 댓글글들이 나오는경우가있기때문에 조심하며 사용하는 앱이다 또 금제한이있는 콘텐츠들이 제한없이 볼수있는경우가 많기에 청소년들의 이용이 걱정된다 	1
5	앱을 사용하면서 불필요한 파일이나 중복 사진을 바로바로 정리 할 수 있게 해줘서 편리하게 사용 했다	1
4	스마트폰을 사용하는 사람이면 거의 다 사용하는 앱이라 지인들과 연락하기 편리하다 이모티콘도 귀여워서 좋다	1
5	핸드폰 사면 제일 먼저 까는 앱이다 노래 듣는 것을 좋아하는데 현재 국내에 있는 음악 서비스 중엔 제일 좋은것 같다	1
5	아주 잘 사용하고 있다 재미있는 내용들도 많고 관심이 가는 내용들도 많다 공유하는 곳도 좀 늘려줬으면 하는 아쉬움이 있다	1
5	유용합니다 소비자들의 요구사항도 잘 반영되어 점점 발전하고 있다고 생각합니다 하지만 예전에 지인이 카카오톡 대화가 유출 된 경험이 있어서 보안에 있어서는 신뢰도가 떨어집니다	1
5	지하철이 있는 지역에서 지낼 때는 이 앱이 사용하기 딱 좋았고 시간도 알 수 있어서 편합니다	1
5	다양한 정보를 공유하는 통로로서 충분한 역할을 하고 있는 반면 인위적적 여론몰이의 수단이 될 우려	1
4	갑자기 전기가 나가거나 등산이나 낚시에 갔을때 랜턴이 없는 경우에 편리하게 사용할 수 있어 좋습니다	1
5	학교에 우리은행이 있어서 자주쓰는데 이체나 조회를 편리하게 할 수 있어서 좋은 것 같다  	1
4	최근 배경음악도 삽입되어 더 재밌게 보고있다 개인적으로 컴퓨터로 볼 때 보다 모바일로 볼 때 더 몰입감을 느끼는데 네이버어플보다 웹툰 어플은 더 큰 화면을 제공해 좋다 	1
5	정말 유용한 앱 중 하나입니다 개인번호가 누군지 뜨진 않지만 예를 들면 택배기사분이나 서울전화도 가려서 받을 수 있어 매우 효율적으로 사용중입니다	1
4	연구실 밴드와 가족 밴드로 자주 사용하고 있음 특히 가족간에 사용함으로서 더욱 가까워지는 계기가 되었음	1
4	길찾기기능에서 다른경로가 훨씬 더 나은경로가있는데 융통성없는 길찾기가 검색되는경우가 많다 그 이외에는 아주 편리하고 좋다 왠만하면 어딜가던 이 앱만있으면 갈수있기때문에 가장 많이 사용하는 지도앱이다	1
4	모바일에서 촬영한 사진을 실시간으로 백업해주는 기능이 있어 애용한다 모바일 저장장치를 대신할 수 있어 항상 애용한다	1
4	심심할때 가끔 보는데 재밌다 몇번 누르기만 하면 원하는 만화를 볼 수 있어서 매우 간편하다 너무 업데이트가 잦아서 짜쯩날때도 많다	1
2	캐릭터가 귀여워서 시간때우기 용으로 사용한 앱입니다 하지만 단순한 게임이라서 질려서 지웠습니다	0
5	문자 기능을 완벽하게 대체함과 동시에 단체 대화 및 보이스톡 기능에 이르기까지 스마트폰을 쓰는 가장 큰 이유 중에 하나가 될 정도로 유용하게 잘 쓰고 있는 어플이다 	1
4	인기있는 노래를 플레이하고 다운받고 뮤직비디오를 감상하는 방식이 편리해서 가끔씩 사용한다	1
5	사용자가 직접 택배번호를 입력할 필요 없이 문자에서 텍스트를 읽어 앱에 등록되는 기능이 강점이라고 생각함	1
4	정보화시대의 좋은 예 인 것같다 공간의 제약을 벗어나 쉽게 정보를 얻고 탐방할 수 있게 해준다	1
1	배달의 민족 배달통 요기요 등 이런 류의 앱을 사용하면 중간에서 수수료를 가져가기 때문에 음식의 질이 떨어지거나 양이 줄어들 것 같아 지양하는 앱 중 하나	0
2	외국에 나가있는 사람과 영상통화가 무료이고 간편하긴 하지만 대체적으로 많이 이용하지는 않음	0
4	학생증을 발급 받을 때에 필수적으로 깔도록 되어 있어 다운했다 그래도 이 앱을 자쥬 사용한다면 무척 편할 것 같다	1
5	앱 자체가 업데이트 되면서 발생하는 작은 버그를 제외하면 순위  시스템으로 음악을 쉽게 접할 수 있어 좋다	1
4	현재 나의 위치를 이용해서 내가 가고자 하는 곳까지 어떻게 갈 수 있는지 알려주기 때문에 굉장히 유용하지만 이앱에서 추천해준 경로가 제일 시간이 적게 걸리는 경로가 아닐 때도 있다	1
4	네이버지도와 비슷하게 길을 찾거나 소요시간 등을 예측하는데 유용하게 잘 사용할 수 있도록 설계된 앱이라고 생각한다 	1
2	굳이 설치가 필요한가 싶은 메신저 설치를 하지 않으면 페메를 보낼 수 없어서 어쩔 수 없이 사용하고 있다 그렇다고 더 좋은 점을 찾기는 힘들다	0
1	오류가 너무 많아서 짜증난다 다른 메신져어플에 비교해 이모티콘이 무료라는 장점은 있지만 별로다 페이스북 어플에서는 메신져를 못하고 꼭 앱을 받도록해서 더 쓰기 싫어졌다	0
4	깔끔하고 사용하기편하고 사용자수도 많습니다 해시태그라고  새로운 신 기능이 있어서 좋은 아이디어인 것 같습니다  	1
5	다양한 소셜커머스 애플리케이션 중 유일하게 사용하는 앱이다 이용하기 쉽게 디자인되어있어서 좋다	1
5	음악 스트리밍 무제한을 사용하고있는데 굉장히 만족한다 최식은악 바로나온 음악을 들을수 있어서 좋다	1
5	멜론 이용권이 비싸서 다른 데로 갈아탔지만 어플 자체는 잘 썼다 내 귀에 맞게 를 설정해 주는게 좋았다	1
4	모르는 길을 찾아갈 때 편리하게 쓸수 있고 여러가지 경로를 보여주어서 좋다 또한 거리뷰를 통해서 낯선 길을 찾아가기 유용하다	1
4	불필요한 파일 앱들을 쉽고 빠르게 정리할 수 있어서 지금까지 잘 사용하고 있는 앱이다 	1
4	밴드는 내가 관심이 있는 분야의 친구나 소식을 공유할 수 있고 예전의 카페기능을 간편하게 사용할 수 있어 좋은 것 같습니다	1
4	바쁜 현대인의 필수 앱이라고 생각하고 대중교통을 이용하는 사람이라면 가장 활용도 측면에서 좋은 앱이라고 생각함	1
5	흥미롭다 새로운 형태의 블로그 축소화 눈팅을 즐기는 자들에겐 웹툰 만큼이나 흥미롭고 또 다양한 정보른 얻을 수 있어 재미와 흥미를 유발하는 앱이다	1
4	사용자의 취향에 따라서 서비스의 위치를 바꿀 수 있다는 점이 좋고 만들어진 형태같은 것이 사용하기 편리한 것 같다	1
4	은행업무를 볼 때 보안이 되니깐 안심이 되면서도 늦게 부팅되어 불편하고 핸드폰이 오래 되어서 그러는 건지 모르겠지만 오류가 자주난다  	1
4	개인적으로 굉장히 흥미진진한 어플이라 생각한다 이런 걸 진작 만들었어야 한다	1
5	알약과 함께 백신계의 쌍두마차 걸리적거리게만 안해준다면 매우 좋은 어플임이 틀림없다분명	1
5	편의성아주좋다 다소 사용법을 아직 많이들 모르지만 처음 조그안 시간투자하면 잘사용 가능하다 하지만 프로그램자체 문제가 ㅣ다	1
5	무음으로 찍히고 보정 할 필요없이 뿌옇게도 나오고 잡티가 가려져서 좋다 효과가 많아서 좋다	1
4	손전등은 있으면 언제나 좋다 이런 어플은 실생활에서 아이디어를 얻은거라 앱 자체에 큰 의미를 부여하는게 무슨 의미인가 싶다 다른 손전등앱이랑 차이가 뭐가 있나	1
1	플래쉬가 없을때 유용하게 사용했었는데 개인정보 유출 사건 이후로 굉장히 실망했다 그 뒤로 삭제하였다	0
5	카카오톡은 문자메세지의 부족한 부분을 채워주는 실생활에 매우 유용한 어플이라고 생각한다 많은 친구들과 한방에서 대화할수있고 즉각즉각 답하고 답이오고 사진동영상음성메세지 등을 올릴수있어서 매우 유용한거 같다	1
5	방을 구해야하는 자취생에게는 좋은 어플인 것 같다 업데이트가 되니까 더 좋다 최근에 알게 된 어플이지만 집을 구해야해서 자주 쳐다본다	1
1	몇번 사용해 보진 않았다 되는곳에선 유익하게 사용할 수 있을 것 같다 다양하게 활용해 볼 생각이다	0
5	컴터로씀컴터로씀컴터로씀컴터로씀컴터로씀컴터로씀컴터로씀컴터로씀컴터로씀	1
2	은행 업무 볼 때 항상 뜹니다 사용한다기 보다 자동으로 따라오는 거라 생각이 들기 때문 의견은 패쓰 그냥 안전을 위해 사용되겠지요	0
4	여러 사람이 동시에 접속하여 의사소통 할 수 있는 점이 가장 마음에 든다 특히 해외에 있는 사람과도 쉽게 연락할 수 있다는 점이 좋다	1
4	친구가 아이폰을 사용하고 나는 안드로이드 폰을 사용할 때 영상통화를 하기위해 사용한 적이 있다 만족했었다	1
4	대부분 정보도 정확하게 나오고 길 찾는 방법이 여러가지로 자세히 나오는 게 좋다 여행시에는 택시 등도 얼마가 나오는지 확인할 수 있어 바가지 요금 피할 수 있어서 좋았다 	1
5	메신저의 혁신 와이파이만 된다면 데이터가 무제한이라면 언제 어디서든 무료로 이용할 수 있으며 다양한 데이터의 공유와 프로필을 통한 사용자의 개성 부각 등 소통의 또다른 창이 된 것 같다	1
2	예전에 사용했던 앱이지만 바데리가많이닳고 데이터도 조금씩 나가서 삭제했다 한때 붐이엿던 앱이었지만 그만큼 빨리 흥미를 잃은 앱인듯	0
4	금융 어플을 사용할때마다 실행되는 것으로 알고 있는데 직접적으로 나에게 와닿는 것이 없어서 잘 모르겠다 	1
2	잘 쓰지 않아서 모르겠지만 아이디를 따로 만들 지안아도 되는 것이 좋은 것 같다 어른들이 사용하기 편리	0
4	이 앱은 주로 학교에서 많이 쓴다고 생각한다 각 반마다 밴드를 만들어서 그곳에 선생님들이 가정통신문 내일일정 등 학교에서 듣지못한 정보들을 알려주니 못들은 학생들도 들을수있어서 좋은거같다	1
5	스마트폰과 컴퓨터를 연결하지않아도 드라이브에 사진을 업로드함으로써 스마트폰 사진함의 용량도 줄일수 있고 컴퓨터에서도 로그인만하면 바로 볼 수 있어서 간단하게 사용할 수 있는 좋은 앱인것같다	1
4	단순한 디자인에서 남녀노소 누구나 재미를 주고 간편한 조작으로 여유시간에 즐길 수 있는 킬링타임용 게임이다	1
4	빠르고 편리하다 근데 알림 소리가 너무 커서 소리 알림을 켜놓으면 주위사람들에게 피해가 갈것같다	1
2	은행에서 깔으라고해서 깔았지만 카드 자체를 전혀 쓰고 있지 않아서 그닥 필요성을 못느낀다	0
4	스마트폰이 생기고 나서 개인을 식별할 수 있는 기능이 있기에 금융면에서도 도움이 되는 부분이다 굳이 은행에 가지 않아도 를 이용하지 않아도 스마트폰으로 개인을 인증하고 거래 할 수 있다는 점이 대단하다고 생각한다	1
5	뉴스를 분류별로 제공해서 신문사 웹사이트에 개별적으로 들어갈 필요가 없어서 매우 편리하게 이용하고 있음	1
5	정말 편하게 사용하고 있다 잘 모르는 길도 로드뷰를 보면서 찾아간 경험이 많다 다만 가끔 검색되지 않는 버스도 있어 아쉽다	1
5	스마트폰을 통한 커뮤니케이션에 가장 큰 공헌을 하였으며 유료 을 백지화시킨 큰 업적을 남긴 앱	1
5	만족도가 정말 높은 어플 문자로 오는 기프티콘도 자동으로 저장이되고 다른 멤버쉽카드도 모두 연동이된다 정말 만족 만족	1
5	단순하지만 충분한 재미를  찾을수 있다 너무 쉽게죽고 한번더 기회가 없어 아쉽다     	1
1	정확하게 체크해주는 건 맞는건지 모르겠다 도돌은 런처정도만 쓰지 이거 써서 괜히 내 상단바에 아이콘 하나 더 띄우고싶지 않다 지저분	0
4	다양한 사람들의 소식을 받아 볼 수 있어서 좋고 사람들과 소통하는 채널이므로 필수적이진 않지만 있으면 좋다 	1
5	시간이 날 때나 평소에도 즐길 만 한 앱이다 만화를 보면서 지루함도 극복 할 수 있고 가장 많이 사용하는 앱이다	1
5	이어플은 지금도 사용하는데 매우좋다 저장공관 관리  관리등이 매우좋고 나 어플 전반적인 디자인도 좋다 광고만 빼면 최고	1
4	저는 이앱을 많이 사용하는 편입니다 그 이유는 댓글 읽는 재미가 있습니다 네이버기사에 달린 덧글들은 터무니 없는 댓글들이 많은데 네이트기사 댓글은 제 의견과 비슷한 글이 많아 재밌고 다른사람 생각을 알 수 있어 좋습니다	1
5	스마트폰으로 간편하게 금융업무를 볼때 이 앱이 실행됨으로써 안전하게 거래가 되고있다는 느낌이 들어 마음이 놓인다 	1
5	완전 좋고 편함 지하철도 볼수 있고 버스도 볼수있고 즐겨찾기 해놓고 매일 쓴다 정말좋다	1
5	다양한 정보를 빠르고 쉽게 검색할 수 있어서 매우 편리하고 유용하게 사용하고 있는 앱입니다	1
4	먹방 자랑만 하는줄 알았더니 이상한 야사랑 야동도 많이 나옴 생각보다 별로인 앱이다 ㅗㅗㅗ	1
5	국민은행을 주로 사용해서 많이 쓰고 있습니다 공인인증서만 있으면 간단한것들을 편리하게 사용할 수 있어 좋습니다	1
4	무작정 지하철을 기다리지않아도 열차 시간에 맞춰서 이용할수있고 도착지까지의 가는방법과 도착시간까지 알려주니 불필요한 시간낭비가 줄어드는것같아 좋다	1
4	요즘 젊은 사람들은 계획을 세우고 그 스케줄대로 살아가는 시대이다 그래서 그런지 유용하게 쓰이는 어플이다	1
4	매일 업데이트가 되기는 하나 연재가 끝난후 결제 서비스를 통하여 구독해야 된다는 아쉬운점이 있음	1
5	스마트폰이 카카오톡때문에 있다고 할 수 있을 정도로 카카오톡이 연락을 주고 받는데 편리하다	1
5	항상 과제하고 여기에다가 안전하게 올려놓는 편이라 굉장히 자주이용한다 그리고 사진같은것도 대용량으로 옮겨놓기 편하다	1
4	그룹 활동에 탁월한 앱이다 사람들의 소속 욕구를 만족시켜주는 앱으로 생각된다 온라인 모임을 통해 오프라인 모임으로 연결되는 특징을 같는다 출신이나 목적이 동일한 사람들의 모임의 특징이 있다	1
4	카메라에 쓰이던 플래시 기능을 떼어와 간편한 핸드라이트의 기능을 해주게 하는 간편한 엡이다 훌륭한 도구로 만들어 주었다	1
2	핸드폰 화면 자체가 작기 때문에 지도 어플이 편리한건 알겠지만 실 사용은 별로 주관적임 다른 사람들은 자주 쓰는지 잘 모르겠음	0
4	통장 입출금을 알 수 있어서 편리하고 친구들과 더치페이를 할 때도 돈계산이 빨리빨리 이루어 질수 있어서 좋다	1
4	사진 편집등 여러기능이 있어 사진을 예쁘게 찍기위한 필수 앱이라고 생각합니다 매우 좋습니다	1
5	사용하는 앱중에서 가장 만족하는 앱입니다 다양한 정보와 지식을 알 수 있으며 시간을 보내기에도 안성맞춤인 앱이라고 생각합니다 한가지 단점을 꼽자면 용량차지가 크다는 점인데 그 외에는 모두 만족합니다	1
2	네이버 전용 앱이 아닌 웹으로도 접속가능하기 때문에 큰 필요성을 느끼지 못한다 또한 네이버 카페 메일 등을 빠르게 이용하려면 별도의 앱 설치가 필요하기 때문에 다소 귀찮다	0
2	유일하게 보는 웹툰이 다음 쪽에 있어서 공식 홈페이지에 직접 들어가서 보는데 이 어플을 사용해 보진 않았습니다	0
4	스마트폰이 국내에 출시되면서 가장 많이 쓰고 있는 앱으로 기존 폰에서 문자를 썼던것보다 통신비나 편리면에서 다양하게 사용할수 있다는 것이 큰 장점이라고 생각됩니다	1
5	영상통화를 위해 자주 사용하는데 인터넷 신호만 좋다면 정말 선명한 화질을 보여주고 그렇게 무겁지않고 아주 유용한 어플입니다	1
4	모름지기 내가 사용하고 좋아하고 애용하는 어플이 짱인듯 어플리케이션에 어마어마한 기술이 들어갔냐 보다는 얼마나 자주 사용하고 도움이 되냐가 내 판단기준이기 때문에별점에 대한 하루에 번 반드시 사용한다는 점에서 정말 잘 나타난 어플이다	1
4	네이버 지도는 최고다 이거 없이는 어디를 갈 수가 없다 근데 음식점이 폐업한 곳이 많아서 헛걸음을 한 적이 많다 	1
5	가족들 간의 밴드를 만들어 사용중입니다 저와 같이 가족들간에 사용한다면 평소 자주 만나지 못하는 친척분들의 안부도 알 수 있고 어색함이 없는 화목한 가정이 돼가는데 도움이 됩니다 가족들뿐만 아니라 친구 모임 등에서도 사용한다면 효율적이라 생각합니다	1
2	가끔쓰는데 페스북이랑 따로 되있어서 좀 불편하고 복잡합니다 기준의 채팅 많아서 잘 안씁니다	0
2	생각보다 기능이 다양하지않고  앞서 사용하고 있던 기존앱들과 차별화 되지않아  특별한 경우에만 사용	0
4	영화를 편리하게 예매할수있어서 좋다 딱히 불편하거나 엄청 눈에띄는 기능은 없고 무난한 앱이다	1
4	도착 시간을 고치면 그에 맞춰 출발 시간도 잡아줘서 좋다 또한 버스가 몇분 후 도착인지 등 실시간 정보를 주는 것이 좋다 다만 전철이 늦어지는 것도 알려줬으면 좋겠다	1
2	업로드 되는 뉴스 대부분 질이 너무 떨어짐 유익한 정보보단 대부분이 가십거리 모바일 뉴스의 한계인듯	0
5	네이버 앱은 검색이나 메일 날씨 등 여러가지 용도로 자주 사용하는 앱이다 카카오톡 다음으로 자주 사용하며 유용하게 쓰고 있다	1
1	좀 뭔가 디자인이 촌스럽다 그래서 별로 쓰기 싫다 좀 이쁘게 바뀌면 쓸 맘은 있지만 지금은 별로	0
5	사진 파일등 저장하여 어디서나 컴퓨터로 핸드폰으로 열어볼수있어 따로 유에스비를 들고 다니지 않아도 편하고 좋습니다 	1
5	출퇴근 시간의 지루함을 덜어주는 고마운 앱 다음 웹툰에 비해서 세련된 인터페이스와 다양한 장르의 만화 아마추어 작가들의 작품들 등 즐길거리가 많다	1
2	그다지 매력적인 상품이 뜨는 경우가 많지 않은 것 같습니다 개인적으로는 별로 만족스럽지 않아서 잘 사용하지 않고 있습니다	0
5	웹으로 쓰는 것 보다 훨씬 간편하고 페이지관리자앱을 따로 제공하는 것이 마음에 든다 많은 사람들이 쓰기에 그만두지 못하고 있다	1
1	이 앱은 각 역마다 누르는 버튼이 이상해서 지워버렸다 다른 앱으로 갈아탔다 자꾸 역이 정확하게 선택이 안돼서 매우 불편했다	0
1	카카오톡라인등의 더욱 편리한 메신져 어플이있기때문에 그다지 필요성을 느끼지   못합니다	0
2	오류 많음 맨날팅김 렉이 끊이질 않음 타 브라우저에 비해 너무도 심한 버그와 렉 등 단점	0
5	카카오톡은 말이 필요없이 최고의 어플인듯 진짜 잘만든것 같다 	1
4	음악을 직접 다운로드 받는 편이라 멜론을 사용해 본적은 없지만 지인들이 사용하는 것을 보면 꽤 편리하구나 라는 생각을 자주 합니다 음악 듣는데 번거롭지 않은 것이 큰 장점이라고 봅니다	1
2	사용법어려워느려렉걸려 짜증별로그냥 그럼 클라우드서비스라서 별두갠주겠음	0
4	메세지를 보내기 편하고 빠릅니다 그리고 이모티곤도 예쁘고 그리고 점유률이 높아서 안쓸수없습니다	1
4	인스타그램은 사진 필터가 다양해서 매우 좋다 그리고 사진위주로 사람들의 피드를 보는 방식이라 눈이 즐겁다 예쁜 풍경이나 음식 사진이 많이 올라온다 그런데 메세지를 주고받는 기능이 좀 불편하다	1
4	예전에 알고 지낸 사이지만 현재 연락이 닿지 않는 상대를 쉽게 찾을 수 있는 만큼 개인 정보에 대한 보안이 더 필요하다고 생각한다	1
5	내가 쓴 사용량을 사용한정도 혹은 사용하고 남은 정도를 나눠서 선택할수있고 요금에따라 내가 사용한것을 한눈에 알아볼수있게 해놓아서 좋다	1
4	다양하게 활용이 가능해  인스타그램에  공유하고 있으며  원하는 분위기 연출에 만족한 효과	1
2	제발제발오류좀 그만났으면맨날오류야 길찾기도 이상한걸 알려주질않나 지하철 길찾기그것도 좀 한가지경로말고 다양한경로를 보여줬으면 좋겠다ㅠㅠㅠ 여러모로 그냥별로삭제하고싶당	0
2	인터페이스	0
4	후즈콜 앱은 내가 아는 번호 이외에 전화 받기 전에 스팸이나 광고성 전화를 알려줘서 좋다 	1
4	최신영화에 대한 정보를 얻고 있으며 독립영화를 제외한 거의 모든영화티켓을 이앱을 통해 구입한다	1
2	아무 생각이 없다 그냥 깔려서 놔두는 것이다 이것이 내 폰을 안전하게 지켜주기를 기대할 뿐이다 	0
4	네이버는 다양한 정보를 쉽게 얻을 수 있어 자주 사용한다 거의 모든 검색은 이것을 통해 사용한다	1
5	편합니다 처음엔 모르는 사람한테서 게임 초대 메시지가 자꾸 와서 불편했는데 차단 방법을 아니까 그런 건 큰 문제도 안되구요 	1
4	모든 은행업무를  앱으로 하고 있으며 주거래 은행인 관계로 사용하고 있음 타은행앱과  차별성은 느끼지 못함	1
1	사진을 올려 모아두기 외에는 거의 사용되지 않는다 그닥 필요한 점을 잘 모르겠다	0
1	네이트라는 사이트 자체에 대해서 별 인지도가 없어서 앱도 잘 쓰지 않는다 그리고 사용자의 동의 없이 주요뉴스 알림이 오는 것도 불만족스럽다	0
4	카카오톡이나 라인과 같이 일대일 대화에 포커스가 맞춰짐이 아닌 모임이나 조직의 대화에 있어서 다양한 기능을 제공하여 유용하게 잘 사용하고 있다 	1
5	아주 만족스럽지만 몇 가지 기능이 안드로이드 폰의 앱에서 지원되지 않는 점이 아쉽다 그래도 인터넷상에서 그러한 점들이 지원되서 나름 잘 쓰고 있다	1
4	택배가 무척이나 기다려지는 분들 중요한 택배가 와야하는 분들 또한 요즘 택배거래가 많이 유행이여서 이러한 니즈를 충족시킬 수 있는 좋은 앱이라 생각한다	1
4	다같이 모여서 서로 아는 사람들끼리 하기에는 재밌다 예전에 브루마블이 있었다면 요즘엔 모두의 마블이 있다ㅋㅋ 앱을 이용하다가 핸드폰 용량이 줄어들어서 삭제한 앱중 하나	1
2	별로 관심도 없고 사용도 하지 않는 어플입니다 어머니 아버지 층이 많이 사용하는 거 같은데 저는 잘 모르겠습니다	0
4	카카오톡 때문에 잘 사용하지는 못하지만 이모티콘 디자인이나 글씨체등 시각적 측면에서는 카카오톡보다 더 장점이 있다고 생각한다 	1
5	도돌폰은 예쁜 배경과 아이콘이 정말 많아서 좋다 하지만 한번 바꾸면 몇년은 쓰는것 같다 	1
2	잠깐하기재밌는데 설치하는데 다운로드양이 너무많아서 까는게 겁나게귀차늠 로딩도길고 베터리잡아먹기도 왕	0
4	쿠키와 보물 등 게임을 더 재미있게 사용할 수 있게 해주는 요소가 많아서 좋다 카카오 연동을 통해 친구들과 순위 경쟁을 하는 것도 재미있다	1
4	예상외로 재미있음 고전틱한 그래픽이 매력요소 그러나 쉽게 질림 잠깐잠깐 정말 할 일이 없을 떄 킬링타임으로 요긴함 	1
5	동영상 찍을때 효과가 들어간 상태로 소리도 들어가서 좋다 용량 차지가 좀 큰 것 같아 아쉽다	1
5	처음나올때부터 년가까이 했슴다 이거슨 희대의명작이지만 어찌보면 하모르겠어요 너무오래했어나는	1
4	네이버 웹툰보다는 나중에야 알 게 되었다 이 앱 역시 네이버 웹툰과 함께 자주 이욘한다 	1
4	등하교 시간과 같은 이동시간에 재미를 느끼기에 좋다 스마트툰처럼 스마트폰에 적합한 기능이 개발되면 더 좋을 것 같다 	1
5	다른 사람들이 많이 사용하는 소셜앱이라 많이 사용하게 되는 것 같습니다 해외 나갔을 때 보이스톡 기능도 편리하게 사용하고 있습니다	1
4	자취방을 알아볼때 가격과 위치 등등 정보를 빠르고 간편하게 알 수 있어서 좋다 하지만 목적지 인근의 모든 방에대한 정보가 있는것이 아니기때문에 제한적인 정보제공이 단점인것 같다	1
5	가장 자주 이용하는 서비스인 조회와 이체를 메인화면에 배치함으로써 이용하기 매우 편리하게 제작됨	1
4	네이트앱은 네이버앱애서 볼게 다 떨어지면 들어가는 차선책느낌의 앱이다 네이트 판을 보러 가끔 접속하기도 한다	1
1	이미 대부분의 사람들이 카카오톡을 사용하고 있는데다가 요즘 페이스북을 실제로 사용하는 주변 사람들도 많이 줄어서 해당 앱을 사용하지 않고 있고 다른 메신저 앱들에 비해 더 나은 점이 없는 것 같다 	0
5	자주봅니다 컴퓨터로 보는 것과 크게 다르지도 않고 언제 어디서나 볼 수 있어서 좋습니다	1
4	배달을 쉽게 할 수 있어서 좋다 그러나 마케팅에 의한 어플이 되어간다 점점	1
5	최고의 지하철 어플이라고 생각 약 년전부터 쓰고있는데 최단시간의 경로를 바로 보여준다 배차시간의 정확도도 뛰어난 편 	1
5	실생활에서 사용하기 편리한 앱이라고 생각합니다 매우 유용하게 사용되는 편리한 앱이라고 생각합니다	1
4	쥐마켓 어플은 지금은 삭제하였으나  디자인 카데고리가 복잡하며 광고성 메세지가 자주 오기때문에 불편했습니다	1
5	핸드폰 결재시 꼭 필요한 앱이다 은행거래를 안심하고 할 수 있게 해 주는 고마운 앱이다	1
5	스마트폰에서 가장 많이 사용하는 서비스로서 매우 효율적으로 길 찾는데 불필요한 요소들을 제거해줌 로드뷰 서비스는 매우 유용함	1
5	학교의 주거래 은행이 우리은행이기 때문에 이 어플을 사용하는데 다른 은행 어플과 비슷하게 작동하는 것 같다 	1
